6425 [[442.738, 9281.518230201234], [368.39, 9296.231853654579], [328.062, 9308.421937493864], [300.392, 9319.890079630632], [279.142, 9331.495740680748], [262.562, 9343.10071728118], [248.57, 9354.508347118946], [236.686, 9367.091074023965], [226.251, 9380.445054068403], [216.931, 9394.220650917952], [208.532, 9410.061548749141], [200.457, 9426.978177981242], [192.748, 9446.415246542512], [186.162, 9467.683253590994], [178.942, 9492.498228322806], [172.316, 9521.810958703933], [166.423, 9555.69548356396], [160.57, 9596.033295748079], [144.624, 9628.627399306519], [129.571, 9674.610972208322], [116.671, 9708.007146276785], [100.941, 9794.901640138065], [78.9597, 9842.625892972863], [51.7218, 9919.368108504083], [28.8616, 10119.952999848198]]
4775 [[442.571, 9281.575050306814], [368.243, 9296.256556609755], [327.317, 9308.804377807113], [299.701, 9320.235284598106], [278.348, 9331.993019389824], [261.737, 9343.390455862935], [248.272, 9355.248046032202], [235.867, 9367.845320802577], [225.442, 9381.175823069414], [216.093, 9395.646865303066], [207.832, 9411.33838013511], [199.839, 9428.700693284572], [192.632, 9446.742313418246], [185.27, 9469.847137853287], [178.353, 9495.117906235726], [171.814, 9524.106795660731], [166.019, 9561.504372606372], [159.686, 9604.43992478004], [143.317, 9635.271531111666], [127.822, 9667.300108477453], [112.985, 9714.264935813291], [100.199, 9775.24871503532], [83.441, 9919.257752474556], [57.9128, 9997.769388885414], [26.2049, 10314.99731990475]]
7500 [[442.801, 9281.518869781556], [369.731, 9296.67935755323], [326.982, 9309.254408023731], [298.178, 9321.087758044385], [277.084, 9332.708556875905], [260.96, 9344.306836967358], [246.529, 9356.604084462246], [234.588, 9369.31287363209], [224.233, 9383.07291448506], [214.935, 9397.712085285244], [206.41, 9413.871736236364], [198.478, 9431.605670197401], [191.374, 9451.262906874466], [184.193, 9472.594547475142], [177.2, 9499.439756493726], [170.777, 9530.287141676088], [164.824, 9568.709370827386], [156.76, 9610.711083866097], [139.842, 9634.927642454588], [125.101, 9674.563492880918], [109.981, 9718.752019034684], [95.951, 9802.002509026934], [73.3502, 9851.226915718544], [45.9132, 9951.994511307865], [21.111, 10332.499489823882]]
2850 [[442.626, 9281.543033740132], [374.882, 9296.734501446688], [330.293, 9308.69179083509], [299.18, 9320.68272085185], [279.044, 9331.637339843448], [261.418, 9343.556048376164], [248.234, 9355.832551847252], [236.308, 9368.256888642409], [225.311, 9381.344695812377], [216.213, 9395.601582161087], [207.65, 9411.543012289912], [199.769, 9428.479019681918], [192.438, 9448.444550752716], [185.121, 9470.209479761308], [178.746, 9493.253572409569], [171.892, 9525.53361940665], [166.042, 9558.438041350051], [159.771, 9607.782613205203], [136.207, 9643.655212682004], [124.995, 9669.25400165408], [111.487, 9711.83245408572], [97.7944, 9789.390503978835], [77.1177, 9848.407243638003], [52.7744, 9921.896898360586], [25.4157, 10195.21900183474]]
4275 [[442.712, 9281.53175235075], [368.166, 9296.253097744226], [328.048, 9308.364172046258], [300.504, 9320.23803824118], [279.832, 9331.350732913725], [262.895, 9342.770420456625], [248.513, 9354.682872238325], [237.921, 9366.80256070867], [226.582, 9379.678801339694], [216.909, 9394.25178082113], [208.655, 9409.834349848057], [200.776, 9426.607196072768], [193.845, 9446.194235190691], [185.898, 9466.896223684995], [179.258, 9491.060071109752], [172.712, 9519.366858775842], [166.93, 9552.723538226635], [160.841, 9601.610369543158], [143.678, 9631.801836317594], [126.946, 9662.788257520822], [115.361, 9710.344556497574], [98.6752, 9776.252216341956], [78.2123, 9834.650647239287], [55.6203, 9925.088879987834], [29.0277, 10136.717526059201]]
7150 [[442.839, 9281.501995061213], [369.033, 9296.1910633623], [327.221, 9308.743521098508], [300.268, 9320.457792455481], [278.922, 9331.773374948038], [262.707, 9343.089137861045], [248.008, 9355.090063084726], [237.263, 9367.719225738021], [226.259, 9381.087099527093], [216.457, 9395.076127002058], [208.0, 9410.710710939691], [200.1, 9427.909961966025], [192.582, 9446.91684300305], [185.583, 9468.585814522658], [179.194, 9491.976774530316], [172.193, 9522.984336253192], [165.922, 9558.734253348786], [159.932, 9604.29267597739], [144.129, 9627.729460428982], [126.908, 9660.632614955468], [112.189, 9705.387505237753], [99.1917, 9771.38670637013], [87.6469, 9891.960633813034], [56.9046, 9985.170210514205], [27.0679, 10537.225018164982]]
8250 [[442.814, 9281.521949770078], [367.202, 9296.534997458091], [326.126, 9309.065116197638], [297.817, 9321.058895627795], [277.085, 9332.5733778429], [260.31, 9344.517378554876], [246.512, 9356.53423544495], [235.21, 9368.903161654722], [224.114, 9382.962681717876], [214.933, 9397.642245581454], [206.501, 9413.804299198973], [198.545, 9431.769659444763], [190.989, 9451.433053698054], [183.977, 9474.173111215707], [177.121, 9499.735480780335], [170.466, 9530.744613630657], [164.654, 9565.568067614253], [158.638, 9612.85841741803], [141.736, 9642.613619869418], [126.401, 9682.121703022076], [110.409, 9728.92347703048], [94.8029, 9800.041834465916], [71.4672, 9842.341178155184], [48.5047, 9926.583829826845], [21.4428, 10371.958556019246]]
8150 [[442.819, 9281.518710596452], [367.965, 9296.655984997533], [326.573, 9309.049201651113], [298.331, 9321.330161299054], [276.645, 9332.989492633169], [260.089, 9344.718937043997], [246.049, 9356.997049229529], [234.179, 9369.798533070749], [223.649, 9383.637813211433], [214.451, 9398.491803082148], [205.993, 9414.729410656], [198.274, 9432.707627979562], [190.637, 9452.599430614466], [183.43, 9475.168171739686], [176.858, 9501.419836221865], [170.682, 9533.357062804886], [164.121, 9570.868758243738], [158.173, 9617.458818172154], [140.504, 9644.129486685984], [124.299, 9682.891055547883], [109.417, 9728.56272360001], [94.1548, 9802.953538099133], [71.8774, 9858.569655450938], [48.6724, 9954.65403411762], [19.5675, 10463.727086864135]]
5200 [[442.597, 9281.540973228766], [366.849, 9296.523311436182], [326.607, 9308.856951294221], [297.224, 9321.336273808256], [276.547, 9332.8941339783], [259.849, 9344.731457952556], [246.035, 9356.97290787873], [234.057, 9369.839760888219], [223.914, 9383.767415213162], [214.492, 9398.418969390968], [206.079, 9414.671852075668], [198.43, 9432.790543156994], [190.864, 9452.64983822224], [183.486, 9475.065214250271], [176.926, 9501.601606276286], [170.762, 9533.575622364706], [164.803, 9571.653533161252], [150.082, 9618.50597722803], [138.239, 9637.138070770261], [122.487, 9673.245514525313], [108.326, 9724.908405994576], [88.5039, 9811.19077246481], [68.8989, 9848.935283614008], [49.1621, 9955.077916651519], [19.7147, 10439.088773981659]]
9400 [[442.841, 9281.502931606557], [368.163, 9296.632276894057], [325.925, 9309.276566300083], [297.548, 9321.183399329633], [276.92, 9332.885831483356], [260.038, 9344.743918744298], [246.099, 9356.963652980477], [234.106, 9369.786828807893], [223.728, 9383.519215985101], [214.723, 9398.50272102799], [206.084, 9414.558376374564], [198.199, 9432.503379195216], [190.617, 9452.30818617498], [183.44, 9475.11875771201], [176.771, 9501.25677121876], [170.247, 9531.9662599078], [164.122, 9570.24040036447], [158.206, 9617.47904553559], [137.63, 9643.990562968473], [124.362, 9677.974602706208], [109.604, 9729.00203744118], [93.9706, 9805.024934734147], [71.273, 9852.169505185731], [48.5669, 9949.98292328169], [20.1504, 10407.901629883523]]
3925 [[441.824, 9281.67148378362], [366.768, 9296.674261364667], [327.495, 9309.254057252418], [298.241, 9320.919658261753], [277.538, 9332.794273955373], [260.439, 9344.363082261016], [246.757, 9356.780738865627], [234.81, 9369.387945694458], [224.138, 9383.026441668437], [214.975, 9397.647920424313], [206.415, 9413.83077835207], [198.669, 9431.596867957827], [191.12, 9451.382822847701], [184.256, 9473.36635588132], [177.669, 9500.50810148562], [170.716, 9529.421821892789], [164.541, 9567.799951119825], [158.721, 9613.815083797328], [149.14, 9665.152325404897], [131.403, 9699.125315385434], [114.546, 9750.079237432252], [95.4301, 9799.719473980073], [72.4914, 9843.535534834371], [47.7109, 9931.7867473252], [21.2997, 10314.771731342007]]
9375 [[442.836, 9281.507255770104], [366.73, 9296.60670904546], [325.732, 9309.256693211682], [297.875, 9321.297093893183], [276.621, 9332.934018739283], [259.684, 9344.8473764499], [245.874, 9357.097791780916], [234.481, 9370.239410841205], [223.699, 9383.571819873701], [214.375, 9398.632573380692], [206.029, 9414.97513741248], [197.979, 9432.917200624319], [190.47, 9452.91592331379], [183.32, 9475.780206007168], [176.827, 9502.587514327146], [170.39, 9532.482034169056], [164.182, 9571.823656025017], [154.882, 9612.619312662267], [138.904, 9637.151704871558], [122.166, 9673.867673859457], [108.747, 9720.278850737488], [92.9937, 9807.696321480214], [71.0814, 9856.5242327267], [46.7508, 9954.070035914165], [19.0426, 10531.271358893206]]
12375 [[442.84, 9281.500712914903], [367.264, 9296.623730789996], [325.581, 9309.357981214982], [297.585, 9321.25157690235], [276.647, 9332.994501799443], [259.809, 9344.86169701137], [246.106, 9357.00174844706], [233.984, 9370.111899664062], [223.523, 9383.891557420018], [214.332, 9398.693398439902], [205.882, 9414.964295955418], [198.038, 9432.623598221877], [190.367, 9453.0399619142], [183.994, 9476.061917005187], [176.804, 9502.5867999874], [169.976, 9533.4806175814], [164.072, 9570.686888449287], [158.04, 9619.284406817333], [138.488, 9639.785440174323], [120.827, 9676.621830491227], [107.957, 9723.235041115344], [91.0243, 9806.801338857162], [69.8466, 9853.283839876678], [46.7699, 9942.225710700304], [19.3851, 10470.192862617314]]
4075 [[442.763, 9281.518578923007], [369.223, 9296.120233958714], [326.383, 9309.153865954177], [300.228, 9321.635239677678], [277.365, 9332.976444826787], [262.306, 9344.611563774946], [248.808, 9357.218673551393], [234.782, 9369.07988504461], [224.09, 9383.054398234099], [215.295, 9398.643696898856], [206.228, 9414.213537943766], [198.372, 9431.783939397714], [190.898, 9452.02006130779], [183.71, 9474.189989176497], [177.122, 9500.724435006137], [171.229, 9532.10798699855], [164.161, 9568.834303576345], [158.6, 9613.194590071107], [139.33, 9637.639795650128], [123.383, 9682.056314185404], [109.191, 9719.359751804886], [94.9506, 9802.901668543132], [69.7519, 9851.11466508139], [48.298, 9947.962910868835], [21.0853, 10324.148928315093]]
4925 [[442.641, 9281.55318609679], [368.095, 9296.400867405164], [329.282, 9308.097291727525], [299.283, 9320.530577977792], [278.27, 9331.910989460586], [261.787, 9343.435053638688], [248.196, 9354.896625161122], [236.05, 9367.708782007183], [225.721, 9381.173280454024], [216.25, 9395.449035336434], [207.936, 9411.089630122291], [200.058, 9428.472258754762], [192.629, 9446.634469771972], [185.217, 9469.175684102034], [178.468, 9493.99079762598], [172.042, 9524.082680164911], [165.585, 9559.886847629878], [160.169, 9605.252541576076], [142.936, 9631.468385996955], [125.653, 9665.818669103202], [111.262, 9711.270044280749], [98.1171, 9784.060823851214], [77.7814, 9847.401165487328], [53.3645, 9931.324950279464], [31.2443, 10096.587901434743]]
6675 [[442.836, 9281.508180699546], [367.84, 9296.35384480158], [326.357, 9309.036752686095], [299.027, 9320.867692417181], [277.588, 9332.288416805557], [260.921, 9343.968746007155], [247.091, 9355.99308536559], [235.141, 9368.638589421154], [224.76, 9382.082443326992], [215.51, 9396.675349447172], [207.139, 9412.605835573411], [199.254, 9430.20723292828], [191.664, 9449.652063678239], [184.473, 9471.705641774322], [177.884, 9497.42013974435], [171.109, 9527.434252421195], [164.867, 9564.111052925298], [158.965, 9609.917236623396], [140.587, 9633.12372055263], [123.99, 9668.621772126606], [109.337, 9717.092319076364], [96.7324, 9793.343050708047], [74.9999, 9847.873489661486], [51.5855, 9930.175310736115], [24.5832, 10205.433138700195]]
5525 [[442.807, 9281.53562898062], [370.586, 9296.118411676864], [328.198, 9308.312185307826], [301.059, 9320.055895095193], [279.891, 9331.233143060092], [263.374, 9342.418318358776], [249.758, 9353.692695726906], [237.176, 9366.286358287922], [227.147, 9379.428491983546], [217.506, 9393.255856059406], [209.103, 9408.436326931207], [200.983, 9425.646071127125], [193.842, 9444.05205332576], [187.002, 9464.898523810007], [179.651, 9489.260470092591], [173.459, 9517.863824358104], [166.628, 9552.743165890195], [161.945, 9587.54495236344], [146.882, 9626.78895863616], [129.568, 9655.184180292228], [115.433, 9697.1724317591], [101.592, 9756.9978605026], [81.0739, 9860.44862833331], [58.7, 9955.149920169375], [30.6381, 10717.992681172907]]
3750 [[442.654, 9281.592251922002], [366.835, 9296.550999418692], [325.977, 9309.207919350709], [298.313, 9320.858037669339], [276.869, 9332.71039966888], [260.763, 9344.03918959481], [246.784, 9356.186200180398], [234.629, 9369.419549800074], [224.302, 9382.891115072316], [215.363, 9397.63131534213], [206.687, 9413.666556586864], [199.193, 9431.46984186017], [191.233, 9451.152792261551], [184.166, 9473.64282197706], [177.752, 9497.84381876951], [171.022, 9530.176607456226], [164.459, 9566.785254234952], [156.065, 9611.761234615677], [139.708, 9635.585465014983], [124.079, 9671.165926974547], [109.467, 9719.770387990293], [95.9444, 9799.214251280046], [72.4754, 9848.708818457571], [49.5201, 9948.135008934856], [26.2925, 10165.201858295286]]
4575 [[441.471, 9281.740639595047], [368.378, 9296.506415919364], [326.629, 9309.310929853498], [298.063, 9320.994082241012], [277.062, 9332.772085400276], [260.203, 9344.499192884014], [246.563, 9356.649675590967], [234.604, 9369.23879096063], [224.345, 9383.03373608207], [215.142, 9397.960276134327], [206.422, 9413.828599730105], [198.679, 9432.14003850824], [191.154, 9451.240896842059], [183.903, 9473.737957759013], [177.252, 9498.82428098356], [171.328, 9531.536508608908], [165.045, 9568.81600223072], [157.672, 9613.456335025961], [140.432, 9639.56790625968], [124.223, 9670.620382678511], [109.17, 9721.526719096806], [95.9044, 9800.917607075915], [70.5033, 9866.321832247755], [45.1762, 9954.569872925915], [21.269, 10362.26197322421]]
6700 [[442.484, 9281.555469052697], [366.495, 9296.64268649116], [325.618, 9309.238026396022], [297.443, 9321.347541212024], [276.331, 9333.088075442556], [259.772, 9344.979373892651], [245.627, 9357.269077948416], [234.144, 9370.237984649122], [223.528, 9383.962577735118], [214.261, 9398.836330812193], [205.8, 9415.207413241567], [198.135, 9433.375918829088], [190.409, 9453.270324150319], [183.212, 9475.900325020164], [176.547, 9502.3245413572], [169.907, 9533.80833510526], [163.797, 9571.705732956198], [157.949, 9619.561036699934], [138.424, 9640.564981637426], [122.248, 9675.235445241613], [107.346, 9727.521855615227], [92.9616, 9804.34021210904], [70.6023, 9852.921766900696], [46.4829, 9953.426736104724], [18.6901, 10688.86738715255]]
4025 [[442.447, 9281.599625819188], [370.538, 9296.04888836244], [328.686, 9308.542701383285], [300.95, 9319.688170361344], [279.572, 9331.237135325378], [263.609, 9342.05468558001], [249.395, 9354.1139674796], [237.264, 9366.226825637932], [226.811, 9379.258660215264], [217.831, 9393.476882725472], [209.144, 9408.593711845326], [201.205, 9425.428106325167], [193.719, 9443.89117390346], [186.615, 9465.032046502163], [179.65, 9489.36250790712], [173.309, 9518.307936094136], [167.648, 9553.985423725788], [161.016, 9596.559649605975], [143.473, 9634.366751090327], [130.663, 9653.523729029885], [115.791, 9703.066381806939], [101.822, 9757.604519826149], [79.8185, 9847.235761936903], [58.3416, 9905.593085353727], [31.5898, 10115.848571044655]]
4225 [[442.725, 9281.539752163162], [367.572, 9296.429716659284], [326.684, 9309.451082699758], [297.601, 9321.295598397266], [276.321, 9333.150714671829], [259.597, 9344.954168535374], [245.787, 9357.162575706267], [234.077, 9370.143128163614], [223.503, 9383.969348571745], [214.321, 9398.719900616623], [205.744, 9415.21698543808], [198.243, 9433.26093015813], [190.535, 9453.202071075011], [183.612, 9476.131846258428], [176.489, 9502.658507805481], [170.499, 9531.611926548807], [163.737, 9571.803707432711], [158.015, 9619.967612765255], [139.76, 9647.264604165784], [125.722, 9689.665857161948], [111.433, 9727.53704617745], [93.6855, 9807.293998105277], [71.3809, 9855.372864101328], [44.6731, 9968.150464947228], [18.7312, 10645.394871150218]]
4925 [[442.236, 9281.615770506834], [367.278, 9296.556221092142], [328.602, 9309.378688636294], [299.731, 9320.359312923772], [278.703, 9332.869785470042], [260.347, 9344.345856853222], [247.339, 9356.661215165428], [234.74, 9369.16382576249], [224.381, 9382.629135290286], [215.218, 9397.456332105958], [206.606, 9413.469580965728], [198.829, 9431.116762831445], [191.672, 9450.996751496412], [184.908, 9473.816468150766], [177.473, 9499.240561376326], [170.818, 9529.011152984189], [164.764, 9567.136199507237], [158.696, 9612.92055729318], [140.712, 9636.82831708655], [124.362, 9670.376013049483], [108.545, 9722.963197119221], [97.2415, 9790.748927644636], [74.0425, 9855.574482643206], [50.2926, 9943.026797022678], [24.8209, 10159.847624818603]]
8925 [[442.573, 9281.543190683971], [366.978, 9296.613073635795], [326.234, 9309.2493956009], [297.964, 9321.129473461362], [276.937, 9333.009385020407], [259.868, 9344.802470909572], [246.478, 9357.220673697973], [234.102, 9369.920159423391], [224.053, 9383.821512108285], [214.885, 9398.214456768505], [206.035, 9414.62637532534], [198.398, 9432.986811979816], [190.812, 9452.838583939161], [183.423, 9475.520188679506], [176.876, 9502.08040849176], [170.582, 9530.507538749725], [164.211, 9570.913688281069], [158.223, 9617.642963059201], [139.728, 9643.111568690078], [124.362, 9668.882623443998], [107.79, 9728.448347075533], [94.8568, 9807.536648765643], [72.0384, 9860.584012509751], [48.6714, 9955.854916141514], [19.37, 10470.958726729596]]
4750 [[441.728, 9281.679326888985], [366.586, 9296.792145190675], [327.757, 9309.599137009847], [298.868, 9321.56882554495], [277.113, 9332.850574661152], [260.454, 9345.05205913405], [245.963, 9357.15500072592], [234.393, 9370.19750395023], [223.664, 9383.832538085231], [215.067, 9399.079350336455], [206.322, 9415.261266097936], [198.177, 9433.050454560016], [190.387, 9452.979309193903], [183.467, 9475.39045506959], [177.147, 9502.673376329087], [170.126, 9532.942174777358], [164.249, 9568.838131712992], [158.163, 9618.340001663892], [141.032, 9636.476065062567], [124.413, 9674.451470509672], [106.939, 9735.059660604165], [94.5425, 9808.402785021175], [71.4972, 9870.524464168537], [48.3415, 9959.561475645776], [19.3025, 10476.597392027392]]
6950 [[442.668, 9281.52726484223], [367.526, 9296.36629192222], [326.64, 9308.865513443932], [299.029, 9320.487994361169], [277.999, 9332.08295660308], [261.14, 9343.706299009264], [247.355, 9355.630624647458], [235.609, 9368.345507391707], [225.352, 9381.723299931731], [216.109, 9396.097328941853], [207.602, 9411.869397592469], [199.701, 9429.16264385517], [192.062, 9448.638597832527], [185.09, 9469.980446515732], [178.154, 9495.536275975885], [171.882, 9523.79282927485], [165.83, 9562.969021296747], [159.427, 9607.957155334854], [144.002, 9629.955690563354], [128.768, 9663.36510005428], [112.022, 9714.394517701747], [97.8236, 9798.386561254936], [75.5288, 9835.841262465054], [53.0024, 9926.667498892328], [24.9951, 10212.566050631402]]
4150 [[442.754, 9281.568220527106], [368.697, 9296.144565716506], [326.259, 9309.486302775695], [297.443, 9321.379098452288], [276.188, 9333.170183083945], [260.028, 9344.936481400604], [246.01, 9357.276456648178], [234.228, 9370.359868218104], [223.524, 9383.836583417735], [214.249, 9398.933648752716], [205.75, 9415.2392692186], [198.066, 9433.533336185632], [190.367, 9453.331575652244], [183.244, 9475.936737248432], [176.652, 9502.841312908971], [170.599, 9534.000353990068], [164.384, 9572.894486671135], [155.82, 9616.207094675336], [137.879, 9642.732559940057], [125.423, 9673.12195651455], [108.169, 9728.838212238768], [93.5867, 9806.059915267895], [70.2789, 9856.707975524732], [46.0926, 9958.552249974677], [18.5405, 10702.613746347759]]
3575 [[442.292, 9281.600038175018], [375.412, 9297.088974302736], [326.323, 9309.418036922483], [298.991, 9320.84594354826], [276.77, 9333.18414166167], [261.563, 9345.541343918301], [246.777, 9357.68374415538], [233.926, 9370.231435142], [223.432, 9384.025914921098], [214.337, 9398.715112389467], [206.477, 9415.744102125822], [197.791, 9433.312856824752], [190.359, 9453.292109600437], [183.181, 9476.141072232273], [176.677, 9503.54471370921], [170.307, 9534.6820973164], [164.734, 9572.949920329043], [158.818, 9621.379631849417], [142.312, 9647.097256891211], [123.315, 9687.56365843761], [109.884, 9736.98108118969], [92.9131, 9803.403108239043], [68.5357, 9849.648073643264], [47.3407, 9950.507487036959], [18.641, 10647.21619597511]]
5975 [[442.743, 9281.532334466468], [367.465, 9296.376297734596], [326.608, 9308.879962680892], [298.906, 9320.5236637204], [278.026, 9332.023602406181], [261.273, 9343.602358238413], [247.516, 9355.521006024417], [235.779, 9367.84984361378], [225.294, 9381.388410925885], [216.554, 9395.711175489163], [207.588, 9411.673716598143], [199.56, 9428.907754810223], [192.164, 9448.211720434181], [184.974, 9470.085803312837], [178.222, 9495.514523039106], [172.388, 9526.401453629049], [165.326, 9561.340865859971], [159.829, 9607.339535555957], [142.777, 9639.7716914213], [127.373, 9668.843995024428], [111.84, 9717.564777374133], [98.056, 9790.316857880034], [77.9995, 9882.999870605308], [54.5982, 9952.74145198624], [26.8804, 10171.826289804509]]
8850 [[442.717, 9281.558556744714], [367.107, 9296.528153472385], [326.151, 9309.237237630861], [297.99, 9321.014268495786], [276.75, 9332.795481969828], [260.579, 9344.67126351816], [246.608, 9356.760357375577], [234.42, 9369.439287601246], [224.029, 9383.317648901115], [214.755, 9397.970168858603], [206.415, 9414.295985821522], [198.493, 9432.18716372653], [191.04, 9452.04796473579], [183.77, 9474.522128347478], [177.29, 9500.106706449891], [170.911, 9532.176216680768], [164.492, 9569.564956429504], [154.995, 9613.04074414188], [139.265, 9636.83363148852], [125.624, 9670.413401477084], [109.719, 9716.257373607938], [95.2466, 9804.214427436767], [72.1557, 9852.914339516086], [48.4112, 9926.525442880955], [20.6929, 10359.99556087757]]
9075 [[442.825, 9281.50729953946], [366.878, 9296.625642917674], [325.274, 9309.397373544445], [297.382, 9321.313707710497], [276.522, 9333.087494442016], [259.794, 9345.00222151951], [245.761, 9357.237806022009], [234.028, 9370.21408896878], [223.439, 9383.982913253527], [214.281, 9398.871339625317], [205.845, 9415.3633139122], [197.798, 9433.21065221238], [190.404, 9453.362267304416], [183.331, 9476.210585729641], [176.367, 9502.903899615965], [169.996, 9533.392200123288], [163.974, 9572.252067866371], [154.657, 9612.554647812005], [138.128, 9637.529604527246], [122.301, 9673.154603163603], [107.481, 9725.877737307139], [92.4931, 9803.716464066094], [69.558, 9848.838340445283], [47.2756, 9965.73992813002], [18.4876, 10724.484002337851]]
5425 [[442.837, 9281.510717698715], [369.523, 9296.500425176235], [326.66, 9308.914187525088], [299.085, 9320.563867617631], [278.28, 9331.936365364805], [261.955, 9343.546283317592], [247.889, 9355.515740497289], [236.576, 9368.384844585073], [225.906, 9381.249913063382], [216.175, 9395.795632060916], [207.459, 9411.698493897586], [199.659, 9429.078090173745], [192.695, 9447.984322098302], [184.982, 9470.105363411572], [178.16, 9495.096330021883], [172.349, 9523.72105305858], [165.47, 9561.38437030719], [159.885, 9606.57635547145], [143.956, 9635.745571593634], [128.31, 9666.481610274193], [111.682, 9714.257177446798], [98.3191, 9786.530498930519], [81.5599, 9895.082326478887], [54.5743, 9975.119944894142], [27.3775, 10258.219609089634]]
3450 [[438.834, 9282.159542389412], [367.685, 9296.796532199138], [325.517, 9309.422881409086], [296.548, 9321.825406712602], [276.28, 9333.203725177218], [260.231, 9345.064864399175], [245.399, 9357.531578754018], [233.832, 9370.36696617064], [223.387, 9384.071987802408], [214.355, 9398.670808950703], [206.025, 9415.159555162625], [197.895, 9433.070224231536], [190.426, 9452.987650373212], [184.151, 9476.669531600952], [176.757, 9502.164937508578], [170.152, 9532.584521992561], [164.696, 9572.078345596212], [158.556, 9619.003551847467], [131.721, 9651.485423566992], [123.612, 9669.038615169662], [108.163, 9723.782816284658], [92.8754, 9803.112481622222], [71.1155, 9851.643785932118], [48.8432, 9959.945936440496], [19.9842, 10423.23372333405]]
4550 [[442.761, 9281.5168477656], [366.972, 9296.489266491442], [325.598, 9309.227265525053], [298.563, 9320.818124665115], [276.902, 9332.699240961449], [260.213, 9344.46114667879], [246.428, 9356.556306384062], [234.891, 9369.17917087461], [224.393, 9383.135970916592], [214.872, 9397.751401453766], [206.553, 9413.928713998359], [198.641, 9431.131472488505], [191.228, 9451.436706245318], [184.036, 9473.994206485862], [177.885, 9500.79623178474], [170.874, 9530.515872462613], [164.585, 9568.253670585542], [157.258, 9612.184412881541], [139.959, 9637.383636975434], [124.084, 9671.601293795955], [109.319, 9720.920817055294], [95.7863, 9801.974658865038], [59.8289, 9895.74722252772], [51.8589, 9985.303389992963], [21.4588, 11483.207763278051]]
5825 [[442.811, 9281.548541774464], [367.904, 9296.57302994783], [325.276, 9309.421909747312], [297.274, 9321.404800037475], [276.499, 9333.155520878086], [259.754, 9345.053207368504], [245.678, 9357.282473000821], [234.179, 9370.34291427554], [223.52, 9383.905092535948], [214.194, 9398.961103021931], [205.701, 9415.30084062133], [197.758, 9433.293401418623], [190.313, 9453.343817436324], [183.253, 9476.36587907877], [176.701, 9501.367818495884], [170.054, 9534.248517117707], [164.228, 9570.996579667044], [154.761, 9612.922207872483], [138.371, 9641.84478994343], [121.119, 9675.796027180511], [107.707, 9726.812464755309], [93.7824, 9810.088234407238], [67.9657, 9861.018526347287], [48.0916, 9967.35933359502], [18.3357, 10938.006978451422]]
6850 [[442.692, 9281.527918831505], [368.012, 9296.529149798072], [326.193, 9309.291153314158], [298.132, 9321.017415313183], [276.443, 9332.976361161469], [259.756, 9344.833906887956], [246.542, 9357.176483823825], [234.146, 9369.805767150941], [223.61, 9383.718518411126], [214.392, 9398.704174117234], [205.958, 9414.793714077725], [197.988, 9432.901837404252], [190.509, 9452.716365817234], [183.683, 9475.366894882083], [176.648, 9501.4064852937], [170.087, 9532.935365269912], [164.268, 9572.036225380563], [158.086, 9618.761462312592], [138.291, 9638.457361602828], [121.918, 9673.54676887942], [107.635, 9724.0633804566], [94.5367, 9808.952838712488], [71.394, 9856.454574074349], [48.6076, 9946.061155009447], [19.2207, 10500.414761133121]]
7200 [[442.838, 9281.50086628087], [367.726, 9296.406469032803], [326.677, 9308.913418415332], [298.77, 9320.654601433636], [278.121, 9332.14073155868], [261.826, 9343.17145801555], [247.28, 9355.664015414193], [235.477, 9368.235635431192], [225.256, 9381.342042618277], [215.807, 9396.111726373476], [207.491, 9411.982128029393], [199.598, 9429.428163326058], [192.206, 9448.562457488668], [185.028, 9470.87999840244], [178.318, 9496.34218830714], [171.549, 9526.015012706695], [165.162, 9562.228497376202], [159.42, 9608.005274449784], [140.115, 9634.20422919198], [126.247, 9666.829755995972], [111.411, 9708.865620610182], [97.438, 9792.277561762061], [73.9997, 9836.297273444323], [53.0606, 9930.257302997603], [25.8356, 10179.014253804533]]
8125 [[442.809, 9281.511359210874], [367.749, 9296.545732243318], [325.715, 9309.201212549311], [298.122, 9321.06391183318], [276.778, 9332.873893315505], [259.851, 9344.82689196032], [246.008, 9357.016743164313], [234.129, 9369.898280784895], [223.593, 9383.737013009246], [214.445, 9398.575784401235], [205.981, 9414.831955986323], [198.485, 9431.53332054881], [190.561, 9452.502115325538], [183.42, 9475.458042585153], [176.881, 9500.7355361035], [170.255, 9532.643515954958], [164.064, 9569.576155170862], [155.527, 9620.337147691194], [137.309, 9639.324504821949], [123.403, 9677.11376775452], [107.921, 9723.113568296601], [96.0905, 9802.237381006265], [72.2831, 9866.635023426965], [47.8779, 9953.8399950429], [19.9795, 10406.020230130252]]
